"weight";"lat";"lon"
"3";"39.165";"-90.143"
"3";"39.165";"-90.073"
"3";"39.155";"-91.843"
"3";"39.155";"-91.593"
"3";"39.155";"-90.983"
"3";"39.155";"-90.652"
"3";"39.155";"-90.613"
"3";"39.155";"-90.553"
"3";"39.155";"-90.433"
"3";"39.155";"-90.383"
"3";"39.155";"-90.173"
"3";"39.145";"-91.323"
"3";"39.145";"-91.203"
"3";"39.145";"-91.023"
"3";"39.145";"-90.963"
"3";"39.145";"-90.703"
"3";"39.145";"-90.253"
"3";"39.145";"-89.723"
"3";"39.135";"-91.783"
"3";"39.135";"-91.483"
"3";"39.135";"-91.473"
"3";"39.135";"-91.333"
"3";"39.135";"-91.243"
"3";"39.135";"-91.233"
"3";"39.135";"-91.223"
"3";"39.135";"-91.213"
"3";"39.135";"-91.073"
"3";"39.135";"-90.893"
"3";"39.135";"-90.743"
"3";"39.135";"-90.483"
"3";"39.135";"-90.323"
"3";"39.135";"-90.133"
"3";"39.135";"-89.933"
"3";"39.135";"-89.863"
"3";"39.135";"-89.853"
"3";"39.125";"-91.703"
"3";"39.125";"-91.533"
"3";"39.125";"-91.423"
"3";"39.125";"-91.323"
"3";"39.125";"-91.173"
"3";"39.125";"-91.163"
"3";"39.125";"-90.933"
"3";"39.125";"-90.853"
"3";"39.125";"-90.553"
"3";"39.125";"-90.283"
"3";"39.125";"-90.243"
"3";"39.125";"-90.073"
"3";"39.125";"-89.843"
"3";"39.115";"-91.523"
"3";"39.115";"-91.493"
"3";"39.115";"-91.363"
"3";"39.115";"-91.313"
"3";"39.115";"-91.292"
"3";"39.115";"-90.933"
"3";"39.105";"-91.393"
"3";"39.105";"-90.753"
"3";"39.105";"-90.433"
"3";"39.105";"-90.313"
"3";"39.105";"-89.893"
"3";"39.095";"-91.553"
"3";"39.095";"-91.542"
"3";"39.095";"-91.503"
"3";"39.095";"-91.463"
"3";"39.095";"-91.273"
"3";"39.095";"-91.233"
"3";"39.095";"-90.893"
"3";"39.095";"-90.783"
"3";"39.095";"-90.623"
"3";"39.095";"-90.473"
"3";"39.095";"-90.263"
"3";"39.095";"-90.253"
"3";"39.095";"-90.123"
"3";"39.095";"-89.933"
"3";"39.095";"-89.893"
"3";"39.085";"-91.542"
"3";"39.085";"-91.503"
"3";"39.085";"-90.873"
"3";"39.085";"-90.723"
"3";"39.085";"-90.553"
"3";"39.085";"-90.503"
"3";"39.085";"-90.393"
"3";"39.085";"-90.073"
"3";"39.085";"-90.042"
"3";"39.075";"-91.433"
"3";"39.075";"-91.243"
"3";"39.075";"-91.233"
"3";"39.075";"-90.803"
"3";"39.075";"-90.463"
"3";"39.075";"-90.433"
"3";"39.075";"-90.393"
"3";"39.075";"-90.383"
"3";"39.075";"-90.103"
"3";"39.065";"-91.583"
"3";"39.065";"-91.152"
"3";"39.065";"-91.073"
"3";"39.065";"-91.042"
"3";"39.065";"-91.023"
"3";"39.065";"-90.553"
"3";"39.065";"-90.203"
"3";"39.065";"-90.063"
"3";"39.065";"-89.933"
"3";"39.055";"-91.542"
"3";"39.055";"-91.493"
"3";"39.055";"-90.913"
"3";"39.055";"-90.433"
"3";"39.055";"-90.393"
"3";"39.055";"-90.152"
"3";"39.055";"-89.943"
"3";"39.055";"-89.853"
"3";"39.045";"-91.573"
"3";"39.045";"-91.413"
"3";"39.045";"-91.213"
"3";"39.045";"-91.023"
"3";"39.045";"-90.993"
"3";"39.045";"-90.943"
"3";"39.045";"-90.893"
"3";"39.045";"-90.533"
"3";"39.045";"-90.453"
"3";"39.045";"-90.323"
"3";"39.045";"-90.163"
"3";"39.045";"-90.143"
"3";"39.045";"-90.053"
"3";"39.045";"-90.013"
"3";"39.045";"-89.873"
"3";"39.035";"-91.423"
"3";"39.035";"-91.313"
"3";"39.035";"-91.292"
"3";"39.035";"-91.173"
"3";"39.035";"-90.883"
"3";"39.035";"-90.483"
"3";"39.035";"-89.923"
"3";"39.025";"-91.583"
"3";"39.025";"-91.433"
"3";"39.025";"-91.423"
"3";"39.025";"-91.273"
"3";"39.025";"-90.083"
"3";"39.025";"-90.053"
"3";"39.015";"-91.383"
"3";"39.015";"-91.163"
"3";"39.015";"-90.993"
"3";"39.015";"-90.113"
"3";"39.015";"-90.093"
"3";"39.005";"-91.473"
"3";"39.005";"-90.963"
"3";"39.005";"-90.513"
"3";"39.005";"-90.493"
"3";"39.005";"-90.143"
"3";"39.005";"-89.913"
"3";"38.995";"-91.133"
"3";"38.995";"-91.113"
"3";"38.995";"-91.103"
"3";"38.995";"-91.073"
"3";"38.995";"-90.943"
"3";"38.995";"-90.723"
"3";"38.995";"-90.023"
"3";"38.995";"-89.913"
"3";"38.985";"-90.143"
"3";"38.985";"-90.103"
"3";"38.975";"-91.393"
"3";"38.975";"-90.243"
"3";"38.975";"-89.983"
"3";"38.975";"-89.953"
"3";"38.965";"-91.443"
"3";"38.965";"-91.133"
"3";"38.965";"-89.973"
"3";"38.955";"-90.943"
"3";"38.955";"-90.163"
"3";"38.945";"-90.993"
"3";"38.945";"-90.203"
"3";"38.945";"-89.863"
"3";"38.935";"-91.233"
"3";"38.935";"-90.073"
"3";"38.925";"-91.283"
"3";"38.925";"-91.133"
"3";"38.925";"-90.243"
"3";"38.925";"-90.083"
"3";"38.925";"-89.893"
"3";"38.915";"-90.063"
"3";"38.885";"-91.652"
"3";"38.885";"-91.383"
"3";"38.885";"-91.143"
"3";"38.885";"-90.003"
"3";"38.875";"-91.263"
"3";"38.875";"-91.152"
"3";"38.875";"-90.113"
"3";"38.865";"-91.313"
"3";"38.865";"-91.183"
"3";"38.865";"-91.152"
"3";"38.865";"-91.093"
"3";"38.855";"-91.292"
"3";"38.855";"-91.253"
"3";"38.845";"-91.163"
"3";"38.845";"-90.152"
"3";"38.845";"-90.113"
"3";"38.845";"-89.913"
"3";"38.835";"-91.183"
"3";"38.825";"-91.133"
"3";"38.825";"-91.042"
"3";"38.825";"-90.213"
"3";"38.825";"-90.103"
"3";"38.825";"-90.083"
"3";"38.825";"-89.923"
"3";"38.815";"-91.033"
"3";"38.815";"-90.042"
"3";"38.805";"-92.203"
"3";"38.805";"-91.723"
"3";"38.805";"-91.353"
"3";"38.805";"-91.053"
"3";"38.805";"-91.033"
"3";"38.805";"-90.193"
"3";"38.805";"-90.173"
"3";"38.805";"-90.163"
"3";"38.795";"-91.253"
"3";"38.795";"-91.023"
"3";"38.795";"-90.203"
"3";"38.795";"-90.183"
"3";"38.795";"-89.963"
"3";"38.785";"-91.973"
"3";"38.785";"-91.773"
"3";"38.785";"-91.693"
"3";"38.785";"-91.383"
"3";"38.785";"-91.063"
"3";"38.775";"-91.933"
"3";"38.775";"-91.533"
"3";"38.775";"-91.402"
"3";"38.775";"-90.273"
"3";"38.775";"-90.203"
"3";"38.775";"-90.093"
"3";"38.765";"-92.163"
"3";"38.765";"-91.873"
"3";"38.765";"-91.693"
"3";"38.765";"-91.042"
"3";"38.765";"-90.053"
"3";"38.765";"-89.853"
"3";"38.755";"-91.913"
"3";"38.755";"-91.833"
"3";"38.755";"-91.743"
"3";"38.755";"-91.583"
"3";"38.755";"-91.413"
"3";"38.755";"-91.053"
"3";"38.755";"-91.023"
"3";"38.755";"-89.983"
"3";"38.755";"-89.933"
"3";"38.745";"-92.113"
"3";"38.745";"-91.963"
"3";"38.745";"-91.823"
"3";"38.745";"-91.663"
"3";"38.745";"-91.503"
"3";"38.745";"-91.393"
"3";"38.745";"-91.193"
"3";"38.745";"-91.083"
"3";"38.745";"-90.203"
"3";"38.735";"-92.353"
"3";"38.735";"-91.723"
"3";"38.735";"-91.633"
"3";"38.735";"-91.213"
"3";"38.735";"-91.152"
"3";"38.735";"-91.123"
"3";"38.735";"-91.113"
"3";"38.735";"-91.093"
"3";"38.735";"-91.063"
"3";"38.735";"-91.013"
"3";"38.735";"-90.273"
"3";"38.735";"-90.213"
"3";"38.735";"-90.183"
"3";"38.725";"-92.103"
"3";"38.725";"-92.003"
"3";"38.725";"-91.783"
"3";"38.725";"-91.743"
"3";"38.725";"-90.973"
"3";"38.715";"-91.973"
"3";"38.715";"-91.853"
"3";"38.715";"-91.703"
"3";"38.715";"-91.643"
"3";"38.715";"-91.473"
"3";"38.715";"-90.013"
"3";"38.705";"-92.042"
"3";"38.705";"-92.023"
"3";"38.705";"-91.943"
"3";"38.705";"-90.173"
"3";"38.695";"-91.603"
"3";"38.695";"-91.542"
"3";"38.695";"-91.523"
"3";"38.695";"-90.143"
"3";"38.685";"-91.792"
"3";"38.685";"-90.113"
"3";"38.675";"-91.983"
"3";"38.675";"-91.663"
"3";"38.675";"-91.643"
"3";"38.675";"-91.573"
"3";"38.675";"-91.443"
"3";"38.675";"-90.183"
"3";"38.675";"-90.063"
"3";"38.665";"-92.083"
"3";"38.665";"-91.733"
"3";"38.665";"-90.152"
"3";"38.655";"-92.123"
"3";"38.655";"-92.083"
"3";"38.645";"-92.083"
"3";"38.645";"-91.893"
"3";"38.645";"-91.792"
"3";"38.645";"-91.663"
"3";"38.645";"-90.203"
"3";"38.645";"-90.053"
"3";"38.645";"-89.993"
"3";"38.635";"-91.863"
"3";"38.635";"-91.843"
"3";"38.635";"-91.733"
"3";"38.635";"-91.723"
"3";"38.635";"-91.652"
"3";"38.635";"-91.503"
"3";"38.635";"-91.493"
"3";"38.635";"-90.173"
"3";"38.625";"-92.223"
"3";"38.625";"-91.833"
"3";"38.625";"-91.603"
"3";"38.625";"-91.223"
"3";"38.625";"-91.193"
"3";"38.625";"-90.213"
"3";"38.625";"-90.203"
"3";"38.625";"-90.193"
"3";"38.615";"-92.323"
"3";"38.615";"-91.983"
"3";"38.615";"-91.823"
"3";"38.615";"-91.652"
"3";"38.615";"-91.513"
"3";"38.615";"-91.503"
"3";"38.615";"-91.433"
"3";"38.615";"-91.243"
"3";"38.615";"-91.233"
"3";"38.615";"-90.113"
"3";"38.605";"-91.853"
"3";"38.605";"-91.803"
"3";"38.605";"-91.723"
"3";"38.605";"-91.713"
"3";"38.605";"-91.593"
"3";"38.605";"-89.943"
"3";"38.605";"-89.853"
"3";"38.605";"-89.843"
"3";"38.595";"-91.823"
"3";"38.595";"-91.773"
"3";"38.595";"-91.753"
"3";"38.595";"-91.723"
"3";"38.595";"-91.703"
"3";"38.595";"-91.423"
"3";"38.595";"-91.383"
"3";"38.595";"-89.993"
"3";"38.585";"-91.463"
"3";"38.585";"-89.923"
"3";"38.585";"-89.913"
"3";"38.575";"-91.523"
"3";"38.575";"-91.493"
"3";"38.575";"-91.483"
"3";"38.575";"-89.813"
"3";"38.565";"-91.193"
"3";"38.565";"-90.103"
"3";"38.565";"-90.093"
"3";"38.555";"-91.733"
"3";"38.555";"-91.693"
"3";"38.555";"-91.423"
"3";"38.555";"-90.253"
"3";"38.555";"-90.083"
"3";"38.555";"-89.993"
"3";"38.555";"-89.823"
"3";"38.555";"-89.803"
"3";"38.545";"-91.553"
"3";"38.545";"-91.373"
"3";"38.545";"-91.343"
"3";"38.545";"-91.133"
"3";"38.545";"-90.263"
"3";"38.545";"-90.033"
"3";"38.545";"-89.983"
"3";"38.545";"-89.753"
"3";"38.535";"-91.533"
"3";"38.535";"-91.353"
"3";"38.535";"-90.303"
"3";"38.535";"-90.193"
"3";"38.525";"-91.573"
"3";"38.525";"-91.493"
"3";"38.525";"-90.053"
"3";"38.525";"-89.973"
"3";"38.515";"-91.523"
"3";"38.515";"-90.193"
"3";"38.515";"-90.053"
"3";"38.515";"-90.042"
"3";"38.515";"-89.943"
"3";"38.505";"-91.553"
"3";"38.505";"-91.453"
"3";"38.505";"-90.402"
"3";"38.505";"-90.163"
"3";"38.495";"-91.393"
"3";"38.495";"-90.003"
"3";"38.495";"-89.843"
"3";"38.485";"-91.123"
"3";"38.485";"-90.253"
"3";"38.485";"-89.963"
"3";"38.485";"-89.843"
"3";"38.485";"-89.813"
"3";"38.475";"-91.753"
"3";"38.475";"-91.733"
"3";"38.475";"-91.713"
"3";"38.475";"-91.152"
"3";"38.475";"-91.143"
"3";"38.475";"-91.093"
"3";"38.475";"-90.703"
"3";"38.475";"-90.353"
"3";"38.475";"-89.853"
"3";"38.475";"-89.773"
"3";"38.465";"-91.773"
"3";"38.465";"-91.723"
"3";"38.465";"-91.693"
"3";"38.465";"-91.402"
"3";"38.465";"-91.163"
"3";"38.465";"-91.123"
"3";"38.465";"-91.103"
"3";"38.465";"-90.693"
"3";"38.465";"-90.273"
"3";"38.465";"-90.243"
"3";"38.465";"-90.233"
"3";"38.465";"-90.163"
"3";"38.465";"-89.953"
"3";"38.455";"-91.733"
"3";"38.455";"-91.713"
"3";"38.455";"-90.803"
"3";"38.455";"-90.263"
"3";"38.455";"-90.223"
"3";"38.455";"-90.213"
"3";"38.455";"-90.133"
"3";"38.455";"-89.863"
"3";"38.445";"-91.383"
"3";"38.445";"-91.203"
"3";"38.445";"-91.163"
"3";"38.445";"-91.053"
"3";"38.445";"-90.792"
"3";"38.445";"-90.743"
"3";"38.445";"-90.313"
"3";"38.445";"-90.283"
"3";"38.445";"-90.103"
"3";"38.445";"-89.753"
"3";"38.435";"-91.173"
"3";"38.435";"-91.073"
"3";"38.435";"-91.003"
"3";"38.435";"-90.273"
"3";"38.425";"-91.833"
"3";"38.425";"-91.792"
"3";"38.425";"-91.583"
"3";"38.425";"-91.303"
"3";"38.425";"-91.283"
"3";"38.425";"-90.363"
"3";"38.425";"-90.313"
"3";"38.425";"-90.253"
"3";"38.425";"-90.123"
"3";"38.425";"-89.803"
"3";"38.425";"-89.703"
"3";"38.425";"-89.652"
"3";"38.415";"-91.883"
"3";"38.415";"-91.203"
"3";"38.415";"-91.173"
"3";"38.415";"-90.023"
"3";"38.415";"-89.943"
"3";"38.415";"-89.933"
"3";"38.415";"-89.803"
"3";"38.405";"-91.463"
"3";"38.405";"-91.323"
"3";"38.405";"-91.273"
"3";"38.405";"-91.073"
"3";"38.405";"-90.353"
"3";"38.405";"-90.333"
"3";"38.405";"-90.003"
"3";"38.395";"-91.292"
"3";"38.395";"-91.263"
"3";"38.395";"-90.703"
"3";"38.395";"-90.402"
"3";"38.385";"-91.183"
"3";"38.385";"-90.943"
"3";"38.385";"-90.773"
"3";"38.385";"-90.253"
"3";"38.385";"-90.243"
"3";"38.385";"-90.173"
"3";"38.375";"-92.053"
"3";"38.375";"-91.573"
"3";"38.375";"-91.533"
"3";"38.375";"-91.523"
"3";"38.375";"-91.423"
"3";"38.375";"-91.033"
"3";"38.375";"-90.413"
"3";"38.375";"-90.213"
"3";"38.365";"-91.213"
"3";"38.365";"-90.902"
"3";"38.365";"-90.893"
"3";"38.365";"-90.833"
"3";"38.365";"-90.792"
"3";"38.365";"-90.363"
"3";"38.365";"-90.333"
"3";"38.365";"-90.323"
"3";"38.365";"-90.313"
"3";"38.365";"-90.283"
"3";"38.355";"-91.902"
"3";"38.355";"-91.753"
"3";"38.355";"-91.213"
"3";"38.355";"-90.292"
"3";"38.355";"-90.163"
"3";"38.345";"-90.983"
"3";"38.345";"-90.753"
"3";"38.345";"-90.393"
"3";"38.345";"-90.103"
"3";"38.335";"-92.063"
"3";"38.335";"-91.713"
"3";"38.335";"-91.623"
"3";"38.335";"-91.253"
"3";"38.335";"-91.133"
"3";"38.335";"-90.843"
"3";"38.335";"-90.783"
"3";"38.335";"-90.443"
"3";"38.335";"-90.233"
"3";"38.325";"-91.733"
"3";"38.325";"-91.263"
"3";"38.325";"-91.193"
"3";"38.325";"-91.083"
"3";"38.325";"-91.003"
"3";"38.325";"-90.953"
"3";"38.325";"-90.723"
"3";"38.325";"-90.453"
"3";"38.325";"-90.413"
"3";"38.325";"-90.213"
"3";"38.315";"-92.042"
"3";"38.315";"-91.753"
"3";"38.315";"-91.723"
"3";"38.315";"-91.683"
"3";"38.315";"-91.023"
"3";"38.315";"-90.753"
"3";"38.315";"-90.593"
"3";"38.315";"-90.533"
"3";"38.315";"-90.213"
"3";"38.305";"-92.023"
"3";"38.305";"-91.883"
"3";"38.305";"-90.873"
"3";"38.305";"-90.753"
"3";"38.305";"-90.583"
"3";"38.305";"-90.523"
"3";"38.305";"-90.283"
"3";"38.305";"-90.083"
"3";"38.295";"-92.152"
"3";"38.295";"-91.923"
"3";"38.295";"-91.123"
"3";"38.295";"-90.673"
"3";"38.295";"-90.263"
"3";"38.285";"-92.203"
"3";"38.285";"-92.123"
"3";"38.285";"-91.963"
"3";"38.285";"-91.913"
"3";"38.285";"-91.133"
"3";"38.285";"-91.083"
"3";"38.285";"-90.993"
"3";"38.285";"-90.233"
"3";"38.275";"-91.933"
"3";"38.275";"-90.792"
"3";"38.275";"-90.163"
"3";"38.275";"-90.023"
"3";"38.265";"-92.163"
"3";"38.265";"-92.083"
"3";"38.265";"-92.013"
"3";"38.265";"-91.013"
"3";"38.265";"-90.773"
"3";"38.255";"-91.173"
"3";"38.255";"-91.093"
"3";"38.255";"-91.003"
"3";"38.255";"-90.843"
"3";"38.255";"-90.763"
"3";"38.255";"-90.583"
"3";"38.245";"-92.042"
"3";"38.245";"-90.853"
"3";"38.245";"-90.163"
"3";"38.235";"-92.173"
"3";"38.235";"-92.123"
"3";"38.235";"-90.583"
"3";"38.225";"-92.233"
"3";"38.225";"-92.152"
"3";"38.225";"-91.152"
"3";"38.225";"-90.833"
"3";"38.225";"-90.763"
"3";"38.225";"-90.673"
"3";"38.215";"-92.443"
"3";"38.215";"-92.423"
"3";"38.215";"-92.283"
"3";"38.215";"-92.253"
"3";"38.215";"-92.083"
"3";"38.215";"-91.042"
"3";"38.215";"-90.753"
"3";"38.205";"-92.383"
"3";"38.205";"-92.353"
"3";"38.205";"-92.303"
"3";"38.205";"-92.223"
"3";"38.195";"-92.463"
"3";"38.195";"-92.413"
"3";"38.195";"-92.333"
"3";"38.195";"-92.203"
"3";"38.185";"-92.463"
"3";"38.185";"-92.273"
"3";"38.185";"-90.763"
"3";"38.185";"-90.113"
"3";"38.175";"-92.323"
"3";"38.165";"-92.593"
"3";"38.165";"-92.433"
"3";"38.165";"-92.413"
"3";"38.165";"-92.323"
"3";"38.165";"-90.773"
"3";"38.165";"-90.652"
"3";"38.165";"-90.103"
"3";"38.145";"-92.613"
"3";"38.145";"-92.513"
"3";"38.145";"-92.253"
"3";"38.135";"-92.583"
"3";"38.125";"-92.373"
"3";"38.125";"-90.943"
"3";"38.105";"-92.833"
"3";"38.105";"-92.652"
"3";"38.095";"-92.652"
"3";"38.085";"-92.963"
"3";"38.085";"-92.953"
"3";"38.075";"-92.923"
"3";"38.075";"-92.823"
"3";"38.055";"-92.843"
"3";"38.055";"-92.733"
"3";"39.635";"-91.913"
"3";"39.605";"-91.863"
"3";"39.595";"-91.723"
"3";"39.585";"-91.873"
"3";"39.535";"-91.783"
"3";"39.535";"-91.673"
"3";"39.525";"-91.783"
"3";"39.495";"-91.603"
"3";"39.475";"-91.593"
"3";"39.475";"-91.563"
"3";"39.475";"-90.042"
"3";"39.475";"-90.033"
"3";"39.465";"-91.093"
"3";"39.455";"-91.652"
"3";"39.455";"-91.063"
"3";"39.435";"-91.533"
"3";"39.435";"-91.073"
"3";"39.425";"-90.033"
"3";"39.405";"-91.633"
"3";"39.405";"-91.613"
"3";"39.405";"-91.253"
"3";"39.405";"-90.073"
"3";"39.395";"-91.473"
"3";"39.385";"-91.633"
"3";"39.385";"-91.573"
"3";"39.385";"-91.542"
"3";"39.385";"-91.173"
"3";"39.375";"-91.593"
"3";"39.375";"-91.473"
"3";"39.375";"-91.183"
"3";"39.365";"-91.453"
"3";"39.365";"-90.143"
"3";"39.355";"-91.683"
"3";"39.355";"-91.553"
"3";"39.355";"-91.413"
"3";"39.355";"-91.203"
"3";"39.355";"-91.023"
"3";"39.355";"-91.003"
"3";"39.345";"-90.173"
"3";"39.345";"-90.123"
"3";"39.345";"-90.063"
"3";"39.345";"-89.883"
"3";"39.335";"-91.533"
"3";"39.335";"-91.483"
"3";"39.335";"-91.423"
"3";"39.335";"-90.183"
"3";"39.335";"-90.133"
"3";"39.325";"-91.623"
"3";"39.325";"-91.542"
"3";"39.325";"-91.433"
"3";"39.325";"-91.402"
"3";"39.325";"-91.003"
"3";"39.325";"-90.143"
"3";"39.315";"-91.593"
"3";"39.315";"-91.503"
"3";"39.315";"-91.493"
"3";"39.315";"-91.363"
"3";"39.315";"-90.993"
"3";"39.305";"-91.493"
"3";"39.305";"-91.433"
"3";"39.305";"-91.363"
"3";"39.305";"-91.013"
"3";"39.305";"-90.003"
"3";"39.295";"-91.443"
"3";"39.295";"-91.383"
"3";"39.285";"-91.893"
"3";"39.285";"-91.573"
"3";"39.285";"-91.443"
"3";"39.285";"-91.073"
"3";"39.285";"-90.973"
"3";"39.275";"-91.733"
"3";"39.275";"-91.663"
"3";"39.275";"-91.313"
"3";"39.275";"-91.053"
"3";"39.275";"-91.042"
"3";"39.275";"-90.973"
"3";"39.275";"-90.283"
"3";"39.275";"-90.033"
"3";"39.275";"-90.023"
"3";"39.265";"-91.902"
"3";"39.265";"-91.723"
"3";"39.265";"-91.413"
"3";"39.265";"-91.333"
"3";"39.265";"-91.133"
"3";"39.265";"-90.173"
"3";"39.255";"-91.402"
"3";"39.255";"-89.792"
"3";"39.245";"-90.723"
"3";"39.245";"-90.703"
"3";"39.245";"-90.453"
"3";"39.245";"-90.233"
"3";"39.245";"-90.183"
"3";"39.245";"-90.152"
"3";"39.245";"-90.093"
"3";"39.245";"-90.003"
"3";"39.235";"-91.783"
"3";"39.235";"-91.483"
"3";"39.235";"-91.093"
"3";"39.235";"-90.973"
"3";"39.235";"-90.963"
"3";"39.235";"-90.873"
"3";"39.235";"-90.833"
"3";"39.235";"-90.693"
"3";"39.235";"-90.633"
"3";"39.235";"-90.593"
"3";"39.235";"-90.313"
"3";"39.235";"-90.213"
"3";"39.235";"-89.973"
"3";"39.225";"-91.943"
"3";"39.225";"-91.792"
"3";"39.225";"-91.313"
"3";"39.225";"-90.913"
"3";"39.225";"-90.853"
"3";"39.225";"-90.563"
"3";"39.225";"-90.223"
"3";"39.225";"-90.213"
"3";"39.225";"-90.203"
"3";"39.225";"-90.193"
"3";"39.215";"-91.893"
"3";"39.215";"-91.402"
"3";"39.215";"-90.993"
"3";"39.215";"-90.693"
"3";"39.215";"-90.083"
"3";"39.215";"-89.953"
"3";"39.205";"-91.813"
"3";"39.205";"-91.673"
"3";"39.205";"-91.563"
"3";"39.205";"-91.542"
"3";"39.205";"-91.523"
"3";"39.205";"-90.363"
"3";"39.205";"-90.292"
"3";"39.205";"-90.243"
"3";"39.195";"-91.223"
"3";"39.195";"-91.063"
"3";"39.195";"-90.853"
"3";"39.195";"-90.843"
"3";"39.195";"-90.803"
"3";"39.195";"-90.593"
"3";"39.195";"-90.413"
"3";"39.195";"-90.383"
"3";"39.195";"-90.223"
"3";"39.195";"-90.023"
"3";"39.195";"-90.013"
"3";"39.185";"-91.773"
"3";"39.185";"-91.703"
"3";"39.185";"-91.563"
"3";"39.185";"-91.323"
"3";"39.185";"-90.823"
"3";"39.185";"-90.652"
"3";"39.185";"-90.553"
"3";"39.185";"-90.273"
"3";"39.175";"-91.823"
"3";"39.175";"-91.542"
"3";"39.175";"-91.533"
"3";"39.175";"-91.373"
"3";"39.175";"-91.083"
"3";"39.175";"-90.693"
"3";"39.175";"-90.643"
"3";"39.175";"-90.583"
"3";"39.175";"-90.433"
"3";"39.175";"-90.303"
"3";"39.175";"-89.913"
"3";"39.175";"-89.792"
"3";"39.165";"-91.553"
"3";"39.165";"-91.453"
"3";"39.165";"-91.363"
"3";"39.165";"-91.343"
"3";"39.165";"-91.073"
"3";"39.165";"-90.773"
"3";"39.165";"-90.693"
"3";"39.165";"-90.643"
"3";"39.165";"-90.413"
"3";"39.165";"-90.183"
"3";"39.165";"-90.042"
"3";"39.165";"-89.913"
"3";"39.155";"-91.193"
"3";"39.155";"-90.993"
"3";"39.155";"-90.933"
"3";"39.155";"-90.883"
"3";"39.155";"-90.863"
"3";"39.155";"-90.503"
"3";"39.155";"-90.483"
"3";"39.155";"-90.402"
"3";"39.155";"-90.273"
"3";"39.145";"-91.713"
"3";"39.145";"-91.652"
"3";"39.145";"-91.292"
"3";"39.145";"-91.273"
"3";"39.145";"-91.243"
"3";"39.145";"-91.042"
"3";"39.145";"-90.753"
"3";"39.145";"-90.573"
"3";"39.145";"-90.263"
"3";"39.145";"-90.193"
"3";"39.145";"-90.113"
"3";"39.145";"-89.853"
"3";"39.135";"-91.663"
"3";"39.135";"-91.652"
"3";"39.135";"-91.253"
"3";"39.135";"-91.042"
"3";"39.135";"-91.003"
"3";"39.135";"-90.613"
"3";"39.135";"-90.533"
"3";"39.135";"-90.402"
"3";"39.135";"-90.373"
"3";"39.135";"-90.303"
"3";"39.135";"-90.273"
"3";"39.135";"-90.203"
"3";"39.135";"-90.053"
"3";"39.135";"-89.843"
"3";"39.135";"-89.703"
"3";"39.125";"-91.313"
"3";"39.125";"-90.993"
"3";"39.125";"-90.833"
"3";"39.125";"-90.603"
"3";"39.125";"-90.473"
"3";"39.125";"-90.373"
"3";"39.125";"-90.363"
"3";"39.115";"-91.243"
"3";"39.115";"-90.913"
"3";"39.115";"-90.373"
"3";"39.115";"-90.183"
"3";"39.115";"-90.053"
"3";"39.105";"-91.683"
"3";"39.105";"-91.493"
"3";"39.105";"-91.473"
"3";"39.105";"-91.333"
"3";"39.105";"-90.893"
"3";"39.105";"-90.402"
"3";"39.105";"-89.873"
"3";"39.105";"-89.792"
"3";"39.095";"-91.513"
"3";"39.095";"-91.433"
"3";"39.095";"-91.283"
"3";"39.095";"-91.263"
"3";"39.095";"-91.003"
"3";"39.095";"-90.423"
"3";"39.095";"-90.273"
"3";"39.095";"-89.913"
"3";"39.085";"-91.683"
"3";"39.085";"-91.593"
"3";"39.085";"-91.583"
"3";"39.085";"-91.553"
"3";"39.085";"-91.413"
"3";"39.085";"-91.263"
"3";"39.085";"-90.983"
"3";"39.085";"-90.902"
"3";"39.085";"-90.573"
"3";"39.085";"-90.443"
"3";"39.085";"-90.423"
"3";"39.085";"-89.783"
"3";"39.075";"-91.393"
"3";"39.075";"-91.223"
"3";"39.075";"-91.183"
"3";"39.075";"-90.933"
"3";"39.075";"-90.843"
"3";"39.075";"-90.792"
"3";"39.075";"-90.783"
"3";"39.075";"-90.353"
"3";"39.075";"-90.152"
"3";"39.075";"-90.083"
"3";"39.065";"-91.303"
"3";"39.065";"-91.143"
"3";"39.065";"-90.843"
"3";"39.065";"-90.753"
"3";"39.065";"-90.453"
"3";"39.065";"-90.402"
"3";"39.065";"-89.983"
"3";"39.055";"-91.563"
"3";"39.055";"-91.483"
"3";"39.055";"-91.383"
"3";"39.055";"-91.313"
"3";"39.055";"-91.143"
"3";"39.055";"-90.503"
"3";"39.055";"-90.163"
"3";"39.055";"-90.083"
"3";"39.045";"-91.493"
"3";"39.045";"-91.163"
"3";"39.045";"-91.152"
"3";"39.045";"-90.643"
"3";"39.045";"-90.152"
"3";"39.045";"-90.083"
"3";"39.045";"-89.983"
"3";"39.035";"-91.493"
"3";"39.035";"-91.402"
"3";"39.035";"-91.323"
"3";"39.035";"-91.283"
"3";"39.035";"-91.033"
"3";"39.035";"-91.013"
"3";"39.035";"-90.473"
"3";"39.035";"-90.103"
"3";"39.035";"-90.033"
"3";"39.025";"-91.463"
"3";"39.025";"-91.373"
"3";"39.025";"-91.303"
"3";"39.025";"-91.283"
"3";"39.025";"-90.542"
"3";"39.025";"-90.383"
"3";"39.025";"-89.913"
"3";"39.025";"-89.883"
"3";"39.015";"-91.513"
"3";"39.015";"-91.503"
"3";"39.015";"-91.423"
"3";"39.015";"-91.413"
"3";"39.015";"-91.183"
"3";"39.015";"-91.133"
"3";"39.015";"-91.013"
"3";"39.015";"-90.123"
